event_id,visible,timestamp,location_long,location_lat,external_temperature,gps:hdop,gps:satellite_count,height_above_ellipsoid,tag_tech_spec,sensor_type,individual_taxon_canonical_name,tag_local_identifier,individual_local_identifier,study_name
32050674482,TRUE,07/09/2021 12:00,9.85321,46.73423,39,2,7,2107.95,07:07,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674811,TRUE,07/09/2021 13:00,9.85465,46.73366,39.5,1.3,8,2173.14,08:08,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674696,TRUE,07/09/2021 14:00,9.85393,46.73462,37.5,1.8,8,2175.17,08:08,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674706,TRUE,08/09/2021 10:00,9.85396,46.73408,38.5,1.3,8,2152.44,08:08,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674261,TRUE,08/09/2021 11:00,9.85269,46.73424,41.5,2.4,6,2153.13,06:06,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674320,TRUE,09/09/2021 12:00,9.85283,46.73391,38.5,2.1,7,2112.97,07:07,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674454,TRUE,09/09/2021 13:00,9.85311,46.73475,41.5,1.8,7,2174.58,07:07,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674616,TRUE,09/09/2021 14:00,9.85365,46.73459,40.5,2.4,4,2174.58,04:04,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674818,TRUE,10/09/2021 13:00,9.8547,46.73475,38.5,1.2,8,2198.45,08:08,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674673,TRUE,10/09/2021 14:00,9.85385,46.73468,36.5,1.1,7,2170.69,07:08,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674228,TRUE,11/09/2021 09:00,9.85261,46.73568,37,1.5,7,2150.43,07:07,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674668,TRUE,11/09/2021 10:00,9.85384,46.73518,36.5,2.9,5,2158.76,05:06,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674783,TRUE,11/09/2021 13:00,9.85439,46.73435,39.5,1.6,6,2035.35,06:06,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674806,TRUE,11/09/2021 14:00,9.8546,46.73443,38,1.4,6,2175.66,06:07,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674689,TRUE,12/09/2021 09:00,9.8539,46.73408,37,1.3,7,2155.79,07:07,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674445,TRUE,12/09/2021 13:00,9.85309,46.73485,38,1.6,6,2158.05,06:07,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674701,TRUE,12/09/2021 14:00,9.85394,46.73477,36.5,2.9,5,2167.1,05:06,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674599,TRUE,13/09/2021 09:00,9.8536,46.73455,38.5,1.3,8,2160.78,08:08,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674619,TRUE,13/09/2021 10:00,9.85366,46.7345,37,3.2,7,2157.87,07:08,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674550,TRUE,13/09/2021 13:00,9.85343,46.73505,37,1.3,8,2157.81,08:08,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674733,TRUE,14/09/2021 11:00,9.85409,46.7338,40.5,3.1,7,2178.93,07:08,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674562,TRUE,14/09/2021 12:00,9.85347,46.73461,39,1.3,8,2165.95,08:08,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674800,TRUE,15/09/2021 09:00,9.85453,46.73391,38,1.5,6,2176.26,06:08,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674563,TRUE,15/09/2021 10:00,9.85347,46.73366,40,3.4,7,2132.08,07:08,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674537,TRUE,15/09/2021 13:00,9.85339,46.73481,38,1.6,6,2147.89,06:07,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674690,TRUE,16/09/2021 12:00,9.8539,46.7329,37.5,1.8,6,2102.77,06:06,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672599,TRUE,17/09/2021 09:00,9.84523,46.74024,35.5,1.3,7,2023.27,07:08,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674807,TRUE,17/09/2021 14:00,9.8546,46.73476,38.5,2,6,2177.28,06:07,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674401,TRUE,18/09/2021 10:00,9.85301,46.73452,38,2.2,6,2116.11,06:07,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674734,TRUE,18/09/2021 13:00,9.85409,46.73478,40,3.3,5,2199.47,05:06,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674363,TRUE,18/09/2021 14:00,9.85292,46.73458,39,3.3,5,2199.4,05:06,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674613,TRUE,19/09/2021 10:00,9.85364,46.73318,38,1.5,8,2141.15,08:08,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674575,TRUE,19/09/2021 11:00,9.85349,46.7345,37,2.4,7,2181.13,07:07,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674754,TRUE,19/09/2021 14:00,9.8542,46.73501,37.5,1.9,5,2208.44,05:05,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674546,TRUE,22/09/2021 13:00,9.85342,46.73475,40,1.5,6,2163.43,06:07,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674773,TRUE,22/09/2021 14:00,9.8543,46.73464,37.5,2.2,5,2164.55,05:06,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674697,TRUE,23/09/2021 13:00,9.85393,46.73454,39.5,1.1,6,2172.38,06:06,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674721,TRUE,23/09/2021 14:00,9.85401,46.73475,39.5,1.5,6,2196.53,06:07,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674120,TRUE,03/08/2022 12:00,9.85236,46.7339,40.5,1.6,5,2115.98,05:06,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674466,TRUE,04/08/2022 12:00,9.85316,46.73323,41,1.7,5,2110.55,05:06,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674317,TRUE,05/08/2022 09:00,9.85281,46.73373,40,2.5,6,2075.75,06:06,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674343,TRUE,05/08/2022 10:00,9.85289,46.73331,37.5,1.7,6,2081.96,06:06,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674432,TRUE,05/08/2022 11:00,9.85307,46.73452,39.5,1.1,7,2138.72,07:08,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674109,TRUE,05/08/2022 12:00,9.85235,46.73354,39.5,2.4,5,2118.34,05:06,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674025,TRUE,05/08/2022 13:00,9.85217,46.73364,40,3.1,5,1953.93,05:05,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674153,TRUE,05/08/2022 14:00,9.85244,46.7346,40.5,1.4,7,2116.4,07:07,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674306,TRUE,06/08/2022 13:00,9.85279,46.73432,38,3,6,2145.35,06:06,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674505,TRUE,06/08/2022 14:00,9.8533,46.73334,41,2.3,5,2143.97,05:05,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674262,TRUE,07/08/2022 12:00,9.85269,46.73461,38.5,1.4,7,2115.8,07:07,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674396,TRUE,07/08/2022 13:00,9.853,46.73342,40,2.6,7,2147.68,07:07,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674439,TRUE,07/08/2022 14:00,9.85308,46.73333,38.5,1.6,6,2131.32,06:06,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674250,TRUE,08/08/2022 11:00,9.85267,46.73383,41.5,3.6,5,2091.99,05:05,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674325,TRUE,08/08/2022 12:00,9.85284,46.7345,37.5,3.3,6,2145.05,06:07,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674368,TRUE,09/08/2022 11:00,9.85293,46.73413,39.5,2,6,2107.05,06:06,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674139,TRUE,09/08/2022 12:00,9.85241,46.73442,38,2,6,2153.15,06:07,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050673936,TRUE,09/08/2022 13:00,9.85198,46.73422,39.5,3.5,4,2153.15,04:04,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674404,TRUE,09/08/2022 14:00,9.85302,46.73364,38,1.3,7,2069.47,07:07,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672549,TRUE,10/08/2022 12:00,9.84389,46.73966,39,2.2,6,1952.63,06:07,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674405,TRUE,10/08/2022 13:00,9.85302,46.73381,38.5,2,7,2140.39,07:07,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674229,TRUE,10/08/2022 14:00,9.85261,46.73433,41.5,2,5,2077.19,05:05,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674199,TRUE,11/08/2022 12:00,9.85252,46.73427,39,2,6,2112.21,06:07,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672475,TRUE,12/08/2022 11:00,9.84169,46.74188,38,1.4,7,1932.17,07:08,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674657,TRUE,12/08/2022 12:00,9.85378,46.73374,40,2.1,5,2007.14,05:06,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674508,TRUE,12/08/2022 13:00,9.85332,46.7333,40,2.2,6,2108.84,06:06,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674471,TRUE,12/08/2022 14:00,9.85318,46.73332,38,2.2,4,2108.84,04:04,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674553,TRUE,13/08/2022 13:00,9.85344,46.73412,40.5,1.9,7,2093.51,07:07,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674413,TRUE,13/08/2022 14:00,9.85304,46.73344,39,1.6,6,2085.75,06:06,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672377,TRUE,14/08/2022 11:00,9.83284,46.7444,37.5,2.8,6,1876.95,06:07,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674373,TRUE,14/08/2022 12:00,9.85296,46.73413,40,2.9,6,2113.74,06:06,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050673611,TRUE,15/08/2022 09:00,9.85137,46.7348,35,2,6,2103.73,06:06,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674376,TRUE,15/08/2022 10:00,9.85297,46.73437,37.5,1.3,6,2125.3,06:07,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674384,TRUE,15/08/2022 14:00,9.85298,46.73423,36.5,1.8,6,2143.81,06:06,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672569,TRUE,16/08/2022 09:00,9.84418,46.741,35.5,1.3,7,2014.68,07:07,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674377,TRUE,16/08/2022 10:00,9.85297,46.73355,37.5,1.2,7,2103.56,07:07,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674286,TRUE,16/08/2022 11:00,9.85275,46.73439,39.5,1.8,7,2112.83,07:08,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672390,TRUE,16/08/2022 12:00,9.83429,46.74404,39,2.1,7,1836.8,07:07,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674528,TRUE,16/08/2022 13:00,9.85337,46.73421,38.5,1.8,5,2055.29,05:05,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674372,TRUE,16/08/2022 14:00,9.85295,46.73389,39.5,1.7,5,2090.85,05:05,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674426,TRUE,17/08/2022 09:00,9.85306,46.73385,36.5,3.4,7,2119,07:07,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674358,TRUE,17/08/2022 10:00,9.85291,46.73359,37,1.3,7,2105.67,07:08,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674596,TRUE,17/08/2022 11:00,9.85358,46.73411,39,1.8,5,2133.63,05:06,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674369,TRUE,17/08/2022 12:00,9.85293,46.73457,40,3.2,6,2134.92,06:07,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674352,TRUE,17/08/2022 13:00,9.8529,46.73417,41,1.7,6,2152.7,06:06,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674397,TRUE,18/08/2022 11:00,9.853,46.73428,38,3.5,5,2122.92,05:06,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674393,TRUE,19/08/2022 13:00,9.85299,46.7336,32.5,2.2,4,2148.06,04:04,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674298,TRUE,20/08/2022 10:00,9.85277,46.73417,35,1.9,7,2138.31,07:08,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674385,TRUE,20/08/2022 11:00,9.85298,46.73411,36.5,1.3,6,2110.09,06:06,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674251,TRUE,20/08/2022 14:00,9.85267,46.73418,33,1.6,6,2102.25,06:06,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672640,TRUE,21/08/2022 12:00,9.84637,46.73954,36.5,2.9,6,2052.56,06:06,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674564,TRUE,21/08/2022 13:00,9.85347,46.73389,40,2.2,5,2107.25,05:05,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672484,TRUE,22/08/2022 11:00,9.84179,46.74142,36,1.3,8,1916.39,08:08,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674529,TRUE,22/08/2022 12:00,9.85337,46.73432,41.5,2.6,6,2134.02,06:06,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674399,TRUE,22/08/2022 13:00,9.853,46.73445,38.5,2.4,4,2134.02,04:04,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050673135,TRUE,23/08/2022 10:00,9.85039,46.73644,37,1.7,5,2098.27,05:05,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674551,TRUE,23/08/2022 11:00,9.85343,46.73444,40,2.4,5,2084.75,05:05,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674370,TRUE,24/08/2022 10:00,9.85293,46.7342,38,1.1,8,2111.59,08:08,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674451,TRUE,24/08/2022 11:00,9.8531,46.73423,38,1.6,6,2119.61,06:07,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674523,TRUE,24/08/2022 12:00,9.85335,46.73417,40.5,2.8,6,2119.77,06:06,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674472,TRUE,24/08/2022 13:00,9.85318,46.73437,40,1.6,6,2119.12,06:06,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674415,TRUE,24/08/2022 14:00,9.85304,46.73406,40,2.4,6,2111.75,06:06,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
